19,7715; 9,83542; 11,5573; -22,5532; 
19,8699; 9,85156; 11,3317; -22,5591; 
19,9685; 9,86764; 11,1061; -22,565; 
20,0673; 9,88366; 10,8804; -22,5709; 
20,1662; 9,89962; 10,6546; -22,5768; 
20,2653; 9,91552; 10,4289; -22,5826; 
20,3645; 9,93137; 10,203; -22,5884; 
20,4639; 9,94716; 9,97708; -22,5942; 
20,5634; 9,96289; 9,75111; -22,5999; 
20,6632; 9,97856; 9,52509; -22,6057; 
20,763; 9,99418; 9,299; -22,6113; 
20,863; 10,0097; 9,07286; -22,617; 
20,9632; 10,0252; 8,84666; -22,6226; 
21,0635; 10,0407; 8,62041; -22,6282; 
21,164; 10,0561; 8,3941; -22,6338; 
21,2647; 10,0714; 8,16773; -22,6393; 
21,3655; 10,0867; 7,94131; -22,6448; 
21,4664; 10,1019; 7,71483; -22,6503; 
21,5675; 10,1171; 7,4883; -22,6558; 
21,6687; 10,1322; 7,26172; -22,6612; 
21,7701; 10,1472; 7,03508; -22,6666; 
21,8717; 10,1622; 6,80839; -22,672; 
21,9734; 10,1772; 6,58164; -22,6773; 
22,0752; 10,1921; 6,35484; -22,6826; 
22,1772; 10,2069; 6,12799; -22,6879; 
22,2794; 10,2217; 5,90108; -22,6932; 
22,3817; 10,2364; 5,67412; -22,6984; 
22,4841; 10,251; 5,44711; -22,7036; 
22,5867; 10,2656; 5,22005; -22,7088; 
22,6894; 10,2802; 4,99294; -22,714; 
22,7923; 10,2947; 4,76577; -22,7191; 
22,8953; 10,3091; 4,53855; -22,7242; 
22,9985; 10,3235; 4,31129; -22,7293; 
23,1018; 10,3378; 4,08397; -22,7344; 
23,2052; 10,3521; 3,8566; -22,7394; 
23,3088; 10,3663; 3,62918; -22,7444; 
23,4125; 10,3805; 3,40171; -22,7494; 
23,5164; 10,3946; 3,17419; -22,7543; 
23,6204; 10,4087; 2,94662; -22,7593; 
23,7246; 10,4227; 2,71901; -22,7642; 
23,8289; 10,4366; 2,49134; -22,769; 
23,9333; 10,4505; 2,26363; -22,7739; 
24,0379; 10,4644; 2,03586; -22,7787; 
24,1426; 10,4782; 1,80805; -22,7835; 
24,2475; 10,4919; 1,58019; -22,7883; 
24,3524; 10,5056; 1,35229; -22,7931; 
24,4576; 10,5192; 1,12433; -22,7978; 
24,5628; 10,5328; 0,896329; -22,8025; 
24,6682; 10,5463; 0,66828; -22,8072; 
24,7738; 10,5598; 0,440184; -22,8119; 
24,8794; 10,5732; 0,212042; -22,8165; 
24,9852; 10,5866; -0,0161461; -22,8211; 
25,0912; 10,5999; -0,244381; -22,8257; 
25,1972; 10,6131; -0,472661; -22,8303; 
25,3034; 10,6264; -0,700987; -22,8349; 
25,4097; 10,6395; -0,929358; -22,8394; 
25,5162; 10,6526; -1,15777; -22,8439; 
25,6228; 10,6657; -1,38624; -22,8484; 
25,7295; 10,6787; -1,61474; -22,8528; 
25,8364; 10,6916; -1,84329; -22,8573; 
25,9434; 10,7045; -2,07189; -22,8617; 
26,0505; 10,7174; -2,30053; -22,8661; 
26,1577; 10,7301; -2,52921; -22,8705; 
26,2651; 10,7429; -2,75794; -22,8748; 
26,3726; 10,7556; -2,98671; -22,8791; 
26,4802; 10,7682; -3,21552; -22,8835; 
26,5879; 10,7808; -3,44437; -22,8877; 
26,6958; 10,7934; -3,67327; -22,892; 
26,8038; 10,8058; -3,90221; -22,8962; 
26,9119; 10,8183; -4,1312; -22,9005; 
27,0202; 10,8307; -4,36022; -22,9047; 
27,1285; 10,843; -4,58929; -22,9089; 
27,237; 10,8553; -4,8184; -22,913; 
27,3456; 10,8675; -5,04755; -22,9172; 
27,4544; 10,8797; -5,27674; -22,9213; 
27,5632; 10,8919; -5,50598; -22,9254; 
27,6722; 10,904; -5,73525; -22,9295; 
27,7813; 10,916; -5,96457; -22,9335; 
27,8905; 10,928; -6,19392; -22,9376; 
27,9999; 10,9399; -6,42332; -22,9416; 
28,1093; 10,9518; -6,65275; -22,9456; 
28,2189; 10,9637; -6,88223; -22,9496; 
28,3286; 10,9755; -7,11175; -22,9535; 
28,4384; 10,9872; -7,3413; -22,9575; 
28,5483; 10,9989; -7,57089; -22,9614; 
28,6584; 11,0106; -7,80053; -22,9653; 
28,7685; 11,0222; -8,0302; -22,9692; 
28,8788; 11,0337; -8,25991; -22,973; 
28,9892; 11,0452; -8,48966; -22,9769; 
29,0997; 11,0567; -8,71945; -22,9807; 
29,2104; 11,0681; -8,94928; -22,9845; 
29,3211; 11,0795; -9,17914; -22,9883; 
29,4319; 11,0908; -9,40904; -22,9921; 
29,5429; 11,102; -9,63898; -22,9958; 
29,654; 11,1133; -9,86896; -22,9996; 
29,7652; 11,1244; -10,099; -23,0033; 
29,8765; 11,1356; -10,329; -23,007; 
29,9879; 11,1466; -10,5591; -23,0107; 
30,0994; 11,1577; -10,7892; -23,0143; 
30,211; 11,1687; -11,0194; -23,018; 
30,3228; 11,1796; -11,2496; -23,0216; 
30,4346; 11,1905; -11,4798; -23,0252; 
30,5466; 11,2014; -11,7101; -23,0288; 
30,6587; 11,2122; -11,9404; -23,0324; 
30,7708; 11,2229; -12,1708; -23,036; 
30,8831; 11,2336; -12,4011; -23,0395; 
30,9955; 11,2443; -12,6315; -23,043; 
31,108; 11,2549; -12,862; -23,0465; 
31,2206; 11,2655; -13,0925; -23,05; 
31,3333; 11,2761; -13,323; -23,0535; 
31,4461; 11,2865; -13,5535; -23,0569; 
31,559; 11,297; -13,7841; -23,0604; 
31,6721; 11,3074; -14,0147; -23,0638; 
31,7852; 11,3177; -14,2454; -23,0672; 
31,8984; 11,3281; -14,4761; -23,0706; 
32,0118; 11,3383; -14,7068; -23,074; 
32,1252; 11,3486; -14,9376; -23,0773; 
32,2387; 11,3587; -15,1684; -23,0807; 
32,3524; 11,3689; -15,3992; -23,084; 
32,4661; 11,379; -15,63; -23,0873; 
32,5799; 11,389; -15,8609; -23,0906; 
32,6939; 11,399; -16,0919; -23,0939; 
32,8079; 11,409; -16,3228; -23,0971; 
32,9221; 11,4189; -16,5538; -23,1004; 
33,0363; 11,4288; -16,7848; -23,1036; 
33,1506; 11,4386; -17,0159; -23,1068; 
33,2651; 11,4484; -17,247; -23,11; 
33,3796; 11,4582; -17,4781; -23,1132; 
33,4942; 11,4679; -17,7092; -23,1164; 
33,609; 11,4775; -17,9404; -23,1195; 
33,7238; 11,4872; -18,1716; -23,1226; 
33,8387; 11,4967; -18,4028; -23,1258; 
33,9537; 11,5063; -18,6341; -23,1289; 
34,0688; 11,5158; -18,8654; -23,132; 
34,184; 11,5252; -19,0968; -23,135; 
34,2993; 11,5346; -19,3281; -23,1381; 
34,4147; 11,544; -19,5595; -23,1411; 
34,5302; 11,5534; -19,7909; -23,1442; 
34,6458; 11,5627; -20,0224; -23,1472; 
34,7615; 11,5719; -20,2539; -23,1502; 
34,8772; 11,5811; -20,4854; -23,1532; 
34,9931; 11,5903; -20,717; -23,1562; 
35,109; 11,5994; -20,9485; -23,1591; 
35,2251; 11,6085; -21,1801; -23,1621; 
35,3412; 11,6176; -21,4118; -23,165; 
35,4574; 11,6266; -21,6434; -23,1679; 
35,5737; 11,6355; -21,8751; -23,1708; 
35,6901; 11,6445; -22,1069; -23,1737; 
