-6.3;-7.2;1.00605;2.99395;7.32803e-05;1;52;1.00104;2.99896;2.17597e-06;1;22;0.98918;2.98488;0.00303674;1;127;127
-2.5;-9.3;1.00576;2.99424;6.64495e-05;1;63;1.00135;2.99857;3.89855e-06;1;24;0.994812;2.98177;0.00255293;1;127;127
-2.6;2.1;0.993738;3.00626;7.84212e-05;1;51;0.998718;3.00137;3.56021e-06;1;21;0.981726;2.99543;0.00244193;1;103;103
-4.2;9.5;0.993792;3.00621;7.70669e-05;1;65;0.998761;3.00128;3.19277e-06;1;24;0.988383;3.01452;0.000379592;1;119;119
-7.1;-6.3;1.00582;2.99418;6.77132e-05;1;44;1.00134;2.99861;3.72661e-06;1;19;0.987994;2.98622;0.00299458;1;127;127
-6.5;9.3;0.994069;3.00593;7.03436e-05;1;67;0.999018;3.00102;2.02036e-06;1;25;0.985634;3.01207;0.000373148;1;122;122
-8.2;-7.2;1.00599;2.99401;7.16706e-05;1;42;1.00112;2.99883;2.61361e-06;1;19;0.987694;2.98636;0.00303134;1;129;129
4.3;-8.9;1.00588;2.99412;6.91255e-05;1;68;1.00139;2.99863;3.8315e-06;1;25;1.00489;2.98236;0.000984925;1;127;127
2.8;2.9;1.00604;2.99396;7.30732e-05;1;48;1.00121;2.99873;3.09223e-06;1;20;1.01874;2.99896;0.00160456;1;89;89
7.6;-9.6;-nan;-nan;-nan;1;10001;1.00051;2.99944;5.76661e-07;1;32;1.00308;2.99412;7.54047e-05;1;60;60
-5.7;6.3;-nan;-nan;-nan;1;10001;1.00071;2.99932;9.66283e-07;1;38;0.994076;3.00292;7.97589e-05;1;55;55
-8.7;3.8;-nan;-nan;-nan;1;10001;0.999496;3.00049;4.94466e-07;1;27;0.993358;3.00055;0.00019296;1;57;57
-9.4;-6;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.994485;2.99523;0.000476456;1;59;59
0.4;-8.2;-nan;-nan;-nan;1;10001;1.00036;2.99967;2.37453e-07;1;27;0.999638;2.99325;0.000247889;1;58;58
2.8;-1.2;-nan;-nan;-nan;1;10001;0.999458;3.00056;6.06268e-07;1;40;1.00265;2.99381;9.54761e-05;1;51;51
6.9;1.7;-nan;-nan;-nan;1;10001;1.00058;2.99947;6.29032e-07;1;22;1.00674;2.99852;0.000157925;1;53;53
1.7;9.6;-nan;-nan;-nan;1;10001;0.999636;3.00039;2.91341e-07;1;26;1.0007;3.00663;0.000259667;1;54;54
2.4;4.3;-nan;-nan;-nan;1;10001;1.00058;2.99938;7.23799e-07;1;15;1.00505;3.00469;0.000427053;1;44;44
-3;8.3;-nan;-nan;-nan;1;10001;1.00044;2.99956;3.83839e-07;1;22;0.995981;3.00533;5.13357e-05;1;54;54
-1;-0.1;-nan;-nan;-nan;1;10001;1.00077;2.99928;1.12319e-06;1;22;0.996192;2.9941;0.000426475;1;49;49
7.2;2.5;-nan;-nan;-nan;1;10001;0.999313;3.00064;8.91085e-07;1;33;1.00708;2.99943;0.000219862;1;53;53
